,Arsenal,Aston Villa,Bournemouth,Brentford,Brighton,Burnley,Cardiff,Chelsea,Crystal Palace,Everton,Fulham,Huddersfield,Leeds,Leicester,Liverpool,Man City,Man United,Newcastle,Norwich,Sheffield United,Southampton,Tottenham,Watford,West Brom,West Ham,Wolves
10,-0.1260440692119429,-0.02207146527209669,-0.035934272773081116,-0.07973945390310111,-0.0425531049234881,0.028445860894933502,0.042088033346146705,-0.1999926932164412,0.042121579382904346,-0.005928880698683865,0.03022095271629025,0.40016737208339115,0.17166222758972116,-0.13838060980170147,-0.426661338680433,-0.35708863864163587,-0.17877171203593287,0.13682890617470264,0.3944848919407542,0.04889186619234326,0.17848168333129483,-0.09716120589054913,0.2826849297188003,0.24614942849936608,-0.02199290664998846,-0.2699073801715728
11,-0.09853765724190425,0.17497894006786643,0.4269294539625289,0.010454123588919634,-0.04552950818924505,0.021186936892567176,-0.004108442666064643,-0.241386443016943,-0.04446807280737025,0.07356893102795017,0.03230722649932874,0.09847179062121147,0.10493368593340682,-0.0010369023392577566,-0.38478170491420993,-0.6213401465021493,-0.046292339017434105,0.06204105604569147,0.3319189430598342,-0.23818109050210928,0.21978720851710307,-0.24156011824786328,0.14204173412720195,0.21434244041575815,0.08030855204079715,-0.02604859735561465
12,-0.23684518025615944,0.06123179282519818,0.03893521731999143,-0.02782389314708291,-0.005857286266844508,0.031917081118104,0.061230523360150904,-0.2168454850598779,0.09988870777433534,-0.01126309631336269,0.021812980268899232,0.29186189047727906,0.2304722334307238,0.05093853600004332,-0.2545332087521063,-0.5009209369078096,-0.06178892005267611,0.15486205624532512,0.16027563569818123,-0.02835331341575662,0.2031263944231619,-0.1324434547833493,0.19494991492225983,0.12181751537144533,0.02537485499127598,-0.2720205592713496
13,-0.05572515379545412,0.031368161335912234,0.3576731390204937,0.0038341363589252386,-0.07466224472429364,0.005303459959195796,-0.002424697861194161,-0.1190453514774174,-0.1310411909133633,0.0651703849129213,0.08999045151359367,0.18171806165514007,0.15146671977624146,-0.1494517353438065,-0.579844788961828,-0.4705278608522126,-0.2008578132047658,0.05199773979176098,0.5136864385741937,-0.08722706112620485,0.1390262735115241,-0.17080470807306158,0.23021596995423926,0.2565112440658566,0.0014229341163424503,-0.03777250821273833
14,-0.10157076103818374,0.05049227661812088,0.15647137073275433,-0.20925583578122361,0.019681098046063696,0.008668888125257995,-0.0310046940451724,-0.24229599852806072,0.11258131458002514,0.025386695046219786,-0.0011265526019367152,0.37032711317421796,0.20989947789097818,0.04997858682940638,-0.3602199641882243,-0.45454550080621864,-0.09809726676565238,0.12907323087102485,0.19661899142484826,-0.1244111668083582,0.13543375885847334,-0.09041956100813471,0.15926456664490093,0.28404628002453935,0.06535488327315238,-0.2603312305688182
15,-0.1308514047579868,0.10311042948313928,0.22497302174414208,0.025154492564146418,-0.11134160145406166,0.06257625432349964,0.044581083815467,-0.19627374217576377,-0.0519877295206373,0.027454962405464807,0.11607349019659355,0.05125786062201946,0.1215678509023364,-0.016959213298799132,-0.363422443295732,-0.4967185053442895,-0.10282354022288537,0.06401203518721793,0.34110380368709853,-0.05123615324792892,0.2510945131536542,-0.2537878786165204,0.2778473062687794,0.12542999654915968,-0.058785625027653644,-0.002049263940459921
16,-0.09322387376473931,0.06759100341173636,0.3433535121394805,-0.09581202823319324,-0.14878853380707296,0.010993130250784276,-0.05950678789669815,-0.10588138639749838,-0.039040464218919754,-0.05235229594518896,0.06205433653991657,0.29146144839967814,0.17017339875865314,0.07736668138669829,-0.41727201024869537,-0.4514146700898433,-0.14175772265787817,0.06740684067552029,0.3386247229730313,-0.07928590525463927,0.27209440767038007,-0.1967276070441612,0.24895254996763289,0.08099122332601022,-0.05407231787654426,-0.0959276520644496
17,-0.1489849342735315,0.03137521248572993,0.04178636072143363,-0.1268483812880315,-0.06632443312753517,0.02689416872590586,0.056722854903074355,-0.25484928430681225,0.014512010243898948,0.13823834557633238,0.14618641517683173,0.2155240978613943,0.17707161669662277,-0.19521616876194137,-0.4250706859241903,-0.3938553878191762,-0.09497115186235389,0.07930573991988038,0.318632900632546,-0.0062394910372384205,0.18817414968102578,-0.13692467960189816,0.13690221125739943,0.4168774715459571,0.05458148443235289,-0.19350044185767662
18,-0.1223343208394746,0.02176430492010241,0.43026493227682266,-0.03764448108811452,0.003648655390725744,0.008941424610550225,0.07904081535214467,-0.18426944663411435,0.004984719521428926,-0.06520951617613395,-0.04163060616744009,0.37424414874595135,0.19973318806558332,0.09594770174191143,-0.3863304608660458,-0.6504711347956358,-0.1448993548131433,0.09877010825889561,0.356617307972446,-0.15086696900413726,0.11269544405906419,-0.19600008928864998,0.30286981770070587,0.08807471937886362,-0.02202196940854656,-0.17591893891375932
19,-0.04758279222574732,0.05120537804721427,-0.04689361887666655,-0.21546574190518372,-0.0970916615935226,0.04087361246535008,-0.05894668583678962,-0.14196366325477386,0.031149288401400993,0.14310751526635157,0.14988709507390455,0.05865505037998189,0.17067367560499666,-0.11007901036919647,-0.341805573740669,-0.28680333204759023,-0.14869560932020784,0.07716257487197535,0.32210897293103136,-0.10229776867511342,0.24524616730223306,-0.09723875270232067,0.118088149139112,0.30063308138079214,0.09807009908485836,-0.11199644940142114
20,-0.152701204296329,0.006862148235417809,0.42247145022570365,0.09799951401207818,-0.025171800458039365,-0.04842610047202776,0.027866812208920552,-0.2120229105150267,0.04994949599728729,-0.07938461537564985,-0.05447319229314729,0.41049410476393966,0.2007994972077923,-0.0819670665120919,-0.373316797497678,-0.6376278427622485,-0.05307913022506742,0.05156246114937363,0.29172402879645665,-0.04413794581422954,0.14382715904691504,-0.2350211847930486,0.3013285703567513,0.1676147715476248,-0.01883928129306081,-0.1563309412406166
21,-0.22844319128263374,-0.02525564086867746,0.35289603599946284,0.10885525684985922,0.05161122839505958,-0.052076147460921964,0.09467749064264666,-0.141245264630965,0.008593178789729428,-0.11425500667364762,-0.10563428795194572,0.4371032303470258,0.22223788272914455,-0.12568044941508194,-0.3874392705429135,-0.6451448376249863,-0.04651943932492565,0.06596739622118802,0.30355414360325894,-0.0970338298355635,0.19975865349471947,-0.2342412787721915,0.2817190490606467,0.24519979353464968,-0.004914228974813181,-0.1642904663081235
22,-0.2135705417485524,0.02924466551035952,0.3928106534036094,0.05539142015554101,0.03916585314383274,-0.10582649927323497,0.0705327104079745,-0.18304437699245385,0.020208926587510695,-0.004537262296179748,-0.13921408592150053,0.3967696273270395,0.1124132486428072,-0.029466954182197455,-0.3976821287405492,-0.6921040934813562,-0.0971546007028703,0.06058947721711948,0.30819156934419945,-4.147155871363217e-05,0.19176733317703143,-0.29911095789136816,0.25969583704205124,0.28046333712517785,0.024077641578152092,-0.07956932787342996
23,-0.03421356415784076,0.040845960474438975,0.04993317627125249,-0.14341809316270548,-0.11739970055837991,0.1491146074829775,-0.15653528279139,-0.2171110608981492,0.02615375220958728,0.08374924877982909,0.08643360812014828,0.10920135587947051,0.2650914372980353,-0.05646380248413772,-0.37435896131620705,-0.2630803177712374,-0.12352145659528536,0.11280698631338827,0.34550405912070925,-0.13922818558239575,0.19159706694334333,-0.011339684693724976,0.24215248240148524,0.1408910817146558,0.022143321795142126,-0.2289480347930098
24,-0.05031280119727217,0.10870092168870665,0.28771434819735703,0.14574526267854032,-0.07861652437076999,0.004330293906315591,-0.22801441535556882,-0.30916205477655806,0.08072592797775208,0.006351496091580408,0.14989445125247686,0.2652951733647571,0.05308015789918256,-0.004334233847944263,-0.4340016640193273,-0.517498371451819,-0.09389646715809671,0.14165181051431588,0.3590644793656714,-0.07041133208925317,0.17430645508795076,-0.2698091634718516,0.2789052154212822,0.09420956891260335,0.06731348024589748,-0.16123201486592847
25,-0.1384100573389368,0.1121100195529049,0.21319294405834988,-0.1694748693876216,-0.17756904325640818,-0.018322780284117393,-0.3427570944669246,-0.08571290063112308,0.0034535837588499756,0.001486942973554034,0.12718512218071304,0.46737703524718094,0.14052089776175303,-0.07854718244827798,-0.3838721948412987,-0.5419590718335359,-0.03749917460401819,0.10643619964123097,0.27976824402053024,-0.08343127560697691,0.28090490171704574,-0.10647409070490213,0.16372819024368737,0.19988408828340878,0.04533755805287335,0.022644007912059283
26,-0.10565403905197396,-0.04896932552690297,0.2726051599547764,-0.1066727860883902,-0.2329962781105445,0.0023518918105306166,-0.15953983517611092,-0.14204097877417876,-0.00025754413980027396,-0.03848478815933408,0.12883093746909624,0.1565660047652793,0.25342673101514146,-0.13035677758445657,-0.3762269893787147,-0.4297635853852073,0.02935784651156756,0.11793311045960214,0.25846972283421155,0.06100377863748288,0.21671290284052305,-0.12815531012173947,0.18374522701516602,0.3446211984134,0.038004111424360235,-0.16451038565378354
27,-0.10484092834303893,0.06667826071083649,0.0018352521063924494,0.15669959102781716,0.13324765561443003,-0.03702668044964982,0.16248326121756945,-0.22786486086308683,0.004289014952319405,0.10279057044417941,-0.04302746357910391,0.17047379201411195,0.14753762562595713,-0.057282067813677805,-0.3507638737800211,-0.41796035391405917,-0.1892597402569875,0.06159616758318862,0.3706588430305585,-0.13803921149052892,0.15786633946534942,-0.2151892988903656,0.22412936167292588,0.03577917560545969,0.08845949455433721,-0.10326992624491341
28,-0.024430874860138976,0.01840546111882241,0.14282264514401063,-0.06166197925606233,-0.03174614982497514,0.02513157351753233,0.12452135862416425,-0.08492767067801502,-0.06503637871954387,0.05821312070362615,0.1080798110960241,0.27654752110229347,0.16787993666532586,-0.1170438976504506,-0.46214322260045576,-0.47216267073431634,-0.06800327033142571,0.09272127973606797,0.3736414166699407,-0.22356186185117002,0.09902220522202523,-0.15199902040494653,0.17029208751745614,0.22708054870187838,0.025289874365003632,-0.14693184327267114
29,-0.11231072381243275,-0.055839086661412435,0.13708199331362902,0.07077871714657213,-0.09703820283326164,0.09116797981383509,-0.07557294794393085,-0.3303390196082415,-0.023358724458275262,0.062293962917021564,-0.0020559689759560122,0.2329784679504477,0.19791431779811536,-0.08330192551151708,-0.350740865965799,-0.3761339303606295,-0.17496414987659076,0.051946528860560684,0.2108347416029659,0.07030148678767516,0.2679875615611428,-0.224110813169547,0.27190080395139415,0.2619610745663971,0.11585850358485826,-0.13723978067702094
30,-0.1360314272646632,-0.052458916405791055,0.18831771593641883,-0.11994607079818649,-0.1421693905062582,0.14601954706340314,-0.13205717788303,-0.2008408999699906,0.08067586066898934,0.0025782002882213193,0.0590568386182308,0.2444409203000465,0.2170544514237622,-0.02890786703906438,-0.3440407665448927,-0.3481204482485938,-0.16521585124765256,0.048109953422366715,0.21703181976823602,-0.02669583377568532,0.2353520359733213,-0.22394380198571376,0.23517279888449527,0.23128056861489346,0.10747570754975976,-0.0921379668426226
31,-0.10680768716251562,-0.0381417956197737,0.17397587408468373,-0.1440844135636243,-0.22062819183748106,0.10000416028102563,-0.06482092270401191,-0.15423902704767217,0.08933169534382437,0.03572761153277108,0.054394300757628,0.09294817205282957,0.14453684835726935,0.00010355527015480301,-0.2535574731702341,-0.30553659479781203,-0.21623615131839863,0.11762208135130994,0.2971818399603227,-0.07460773550278066,0.24754064101050244,-0.16725312413861895,0.25162531870225846,0.21196494699335428,0.0427990161516099,-0.11384294498662126
32,-0.14233813820122104,0.0653450895392083,0.27914384903187506,0.09526617078306128,0.09890915842641208,-0.08487996669381814,-0.05207848571386382,-0.25510330692400834,-0.0637582233333597,0.03976001246939538,0.03987342537517764,0.4552755557637631,0.20164607079077856,-0.09664808420053532,-0.546061355452409,-0.6723132312335607,-0.016792849641252803,0.05802734837570275,0.36268923462487923,-0.08049789765431789,0.1423197026271703,-0.1396050325866112,0.23523061078170845,0.2251715825064828,-0.003965600843095872,-0.14461563861756113
33,-0.11280589580709505,0.009864073955209336,0.16195062612061473,-0.13834341110293386,-0.20439410005593286,0.11641204295803326,0.03232663567186661,-0.15072681559801188,0.08207204070997137,0.039182880026160535,0.07187113140276757,0.0418521597479677,0.16394048844652798,-0.008335544494258676,-0.2488168530298723,-0.30032593997942714,-0.21580938900290156,0.10260694879869903,0.28510969764576866,-0.050423920271574635,0.2140875381201393,-0.19587741886701873,0.18228247278634374,0.2501103501929288,0.04330405436856721,-0.17111385274253915
34,-0.2084928825324029,-0.0036526038652341455,0.21761308035449037,-0.022945634138569516,-0.022457169954205068,-0.06035762317135763,0.23462761601583912,-0.2536791355778052,-0.03826782379570428,-0.017362580863726378,0.1494799731050882,0.21189818040940428,0.12705292245071012,-0.06781141432911306,-0.5013151662779363,-0.5900308639872583,-0.05123538649229229,0.11316377803873037,0.41116242337988407,-0.003682747073800119,0.22064994843760644,-0.1627882869389831,0.19949134670887086,0.2565704581619001,-0.04159833205265822,-0.09603207601147731
35,-0.0829858270537937,0.05422513814053204,0.1305031736269482,-0.15675974600734205,-0.10733458438172061,0.0933459404126489,0.15006983918853622,-0.15776355391448552,-6.4540114271084e-05,0.1400899068176331,0.06571629716951907,0.33019922480346053,0.18098530333557966,-0.11442059887601994,-0.32693518370859787,-0.45582462433208787,-0.2156843617479749,0.017001342319332795,0.2833892854172329,-0.19609832358589732,0.11022916495297688,-0.10152580188092492,0.18994286530478446,0.28148369331041234,0.04176246793417997,-0.15354649713066143
36,-0.15131250839791371,-0.01153288896408701,0.2621058335475427,0.055920498173452474,0.01177086221131804,-0.07552616921911616,-0.1505890834817739,-0.19907033811330657,0.02382291836460739,-0.10324116159129741,0.04435249389048862,0.20516391676316123,0.2247072918042363,0.03745240009998261,-0.437703282783405,-0.52424195155163,-0.05561205712393529,0.13798860050987927,0.3034988700423902,0.03322714709892077,0.25775903419797397,-0.2237358668261579,0.23696705755443767,0.19596524090485515,0.025825393639413337,-0.12396225075003663
37,0.012254599225507333,0.11772428998115053,0.29482274609837805,-0.23562356818539362,0.011897240158211541,0.05892529658244054,0.04993740315842862,-0.22258359042602724,-0.05129787119406748,-0.007891957028148353,0.2770287792250538,0.01384344556436322,0.22604721734723027,-0.1566567900987208,-0.2656822932855673,-0.39755501244834923,-0.0717434398301138,-0.016730358665938135,0.34906644547908877,-0.08673464484936973,0.22689144056266508,-0.17023795331116348,0.2210598041235526,0.06367396866000559,0.06827081824307196,-0.3087060150862888
38,-0.1938018528292015,-0.043371372708575065,0.053789939583624165,0.07717368466622829,-0.03638895134542315,0.01868447347807041,0.042958336486498536,-0.17431920145114974,0.03128376750851443,-0.002331463883315562,-0.06865805762248253,0.4284356066790644,0.1894534068986671,0.02950643918425573,-0.5098995549018285,-0.4635365340858059,-0.13635313542487237,0.12033994507752335,0.23156369557773793,-0.003227409532298338,0.11262708976097427,-0.11632052469593962,0.16080322877807796,0.22768255048564792,0.011924885009205792,0.011981009306802098
39,-0.04984462634878038,0.20131569312318456,0.30386651773267503,-0.12168051356700732,-0.05962352364281216,-0.043361771779284825,0.018450692806967643,-0.23147890565627027,0.044443017934053766,0.06185019547532032,0.17163272782329023,0.05060513419430177,0.09991101469589217,-0.07803651711997975,-0.36270262356718136,-0.42335810074887514,-0.138239380454566,0.051258971055453836,0.38091514300338,-0.05162134739750522,0.250084440944468,-0.14601751960191883,0.24161173519455603,0.20164375373750257,-0.07258204835739918,-0.2990421594794655
40,-0.10100325136653604,0.17660922871449783,0.31418136725053264,-0.18813747992474747,-0.047565256419937876,-0.04202292104761676,0.0026615269092017477,-0.2688423489492599,0.10383667331192653,0.02983434324257834,0.11141517507442535,0.16207864087518667,0.06301680763729237,0.04919670484214979,-0.40163276262722053,-0.46926183345139755,-0.06543120434282247,0.03180299707300914,0.3895916347001387,-0.019789094289246485,0.2561022041337016,-0.18012666120507817,0.20397487282302845,0.23903851702743262,-0.050074397402925824,-0.2994534825883129
41,-0.11208351511417006,-0.1043017909325384,0.15368878668866084,0.15910097044743657,-0.1327981392256685,0.008348930868207018,-0.03547881777056034,-0.17902791112368602,-0.08030836114702586,0.08215289097586659,-0.20595123636219154,0.37235141870417393,0.2860177330764936,-0.1308837019527214,-0.30865414136905917,-0.5065126049311679,-0.10615863194046612,0.08332453134110879,0.3149719970497689,-0.13339725479528078,0.11584075070556138,-0.1397425378034941,0.3140982252265642,0.17896016147790966,0.12542204178799138,-0.018979793881712725
42,-0.08815353360788719,-0.035075166797534196,0.1594484429210871,-0.06052850839529763,-0.09642986706822917,0.04953393368400436,0.08033126186979897,-0.1562717941694045,-0.01584826729103586,-0.022759143865913503,-0.033698286817918914,0.08728590037444217,0.22728363928880982,-0.05911736965056939,-0.2562766548109576,-0.7010347193673898,-0.11615895180784086,0.04126628613993583,0.467921885735452,-0.04624912669359057,0.1471199067890418,-0.058518144099348676,0.257037819933552,0.2963860233673049,0.016335188181892335,-0.08383075384240349
43,-0.20337729438286897,0.06875026559694752,0.3754733411145295,-0.023147074150587067,-0.04383868051335211,-0.061965034232272745,0.19917364553085828,-0.2652793241673939,-0.03493121737673957,0.06041259766090331,0.15540460377827747,0.3964104820015961,0.17633250567149503,-0.04602646297337116,-0.5451789200210531,-0.351490917144712,-0.10245321643973976,0.18570111710954967,0.18524622279295624,-0.043490649796208286,0.08544109701467667,-0.2605682087549936,0.13653450772554324,0.1277958020157597,0.028888525759064525,-0.19981771381886543
44,0.0537000994968782,0.09938596706995309,0.07690907326207833,0.006632987600419457,-0.08368889139072312,0.029805756703978843,-0.13677664715338597,-0.16979244005778346,0.11197601148363734,0.04635989288422374,-0.010948420515297489,0.12736070313508824,0.21681452885749292,-0.05946617131526205,-0.21685744106145868,-0.5459461222388065,-0.07654170483515625,-0.02457079888110681,0.45447400608537863,-0.3338411468296064,0.2751981731915535,-0.1665857436074778,0.23338959801196513,0.22238696044993644,0.07412252562714769,-0.2035007559736669
45,0.02058476174944561,0.052122231148144724,-0.022961799860344217,0.10390834751661686,-0.02183635695693015,0.011849620468158309,-0.08604759568771488,-0.1766398410036371,0.08219073575244873,0.06758098997175728,0.030347176402249515,0.01550420865313918,0.16932892164976387,-0.022077606541331958,-0.2497652212203303,-0.47450529350373166,-0.0788452837454699,-0.06876106341397442,0.38046963069486645,-0.16646256188268704,0.2614975639657877,-0.08218336336428894,0.27600391120991563,0.13381361864296726,0.06286701723252586,-0.21798274787734645
46,-0.20224975783528817,0.039833821999405924,0.31266485143978984,-0.09986592956951416,-0.0541169349558457,0.05975786806576222,0.2310540749558588,-0.14536471874093737,-0.03698719992552943,0.009140312941378043,-0.012612943543353433,0.451325909254372,0.1549181981458398,-0.066442387409156,-0.5530925594166002,-0.46323161733196927,-0.176449790767666,0.1965216639042868,0.19132720139119644,-0.026223404194417255,0.17163201506914794,-0.24622191739147942,0.19875940213290363,0.3174598981318313,-0.03596719331366753,-0.21556886303634887
47,-0.07943873923115896,6.925339118063825e-05,0.09897971638789024,-0.026241236049339936,-0.029335549351695633,-0.04614396888964878,-0.15123326278976365,-0.24186555590082104,0.15668892175043347,0.06669775748068207,0.12791803287545,0.05994660958742417,0.18662522567171044,-0.16104901484782672,-0.3601428003559748,-0.46434905973587437,-0.039875417581872276,0.004001579022946088,0.44204810040977033,-0.08070528293449417,0.23706423576597666,-0.1355717005297075,0.24879880265208257,0.1841766826777395,0.07753509000514766,-0.07459841948025592
48,-0.17038276124728843,0.05783705596897953,0.3491262779687576,0.1580304455186684,-0.08283456797073913,0.045553241469630336,-0.2091480157398533,-0.21891992801791826,-0.039259831198782916,0.1301596642347471,0.13403131208163205,0.1391445512122625,0.16230590199519998,0.09808237508680132,-0.593511619307132,-0.5646011532315542,-0.11555592182490151,0.14933796879550035,0.2612572281252718,-0.11019837375093258,0.21711216559115723,-0.1699021512643504,0.11125146926555468,0.20357402627576346,0.051441895612737175,0.0060687443507891625
49,-0.1478455379471411,-0.007238514947260372,0.25741724588339954,0.09102495235198453,-0.06289903171104985,0.012177442977091012,-0.08696845108771854,-0.2645738871972524,-0.06795587855419657,0.07654523595598177,0.025982669630049134,0.17127082649718534,0.19933229414922427,0.043893789267264505,-0.5292758115576979,-0.5311439286956977,-0.06894696368385057,0.18980432598615632,0.41495652160081264,-0.11893740749312678,0.2118473206271775,-0.19341918380420903,0.11403201677484456,0.24974503363678058,0.024759605989514506,-0.0035846846482655292
50,-0.18992623991692606,-0.06859498772332681,0.1947259639687697,0.1716917005628954,-0.04015683220037166,0.03723037417195433,-0.018745762916710935,-0.354943405136959,0.012221946206921989,-0.03198271330670821,0.09266030861631215,0.3000409976066691,0.10827170055665537,-0.07369715662472225,-0.47077234032860565,-0.3874824738053236,-0.12169724831924489,0.14908132213204045,0.39847046734713626,-0.00810655485602686,0.13330460256911694,-0.0813671705926267,0.060886175008290744,0.3612429175503291,-0.059285309734125456,-0.11307028083541348
51,-0.010086254462935321,-0.05537241621450771,0.2855365337384556,-0.0533864720783492,-0.04462922425017943,-0.031890172979907795,0.0065633390362725376,-0.28918420091450253,0.10768633811320814,0.0589356719826017,0.09062645420785262,0.31055881688352494,0.10225176542455548,-0.12230493332865348,-0.5778028189334834,-0.5205301545993252,-0.1078644021503166,0.1332861413441712,0.44984626088780477,-0.03493904984477767,0.24177606850508637,-0.14566530068477504,0.14326216005751613,0.21190520174759558,0.042223129465792604,-0.19080248095272445
52,-0.07682131589704347,-0.20979906405084922,0.313255760577995,-0.09986460546350871,0.029640227485102384,0.11776952106987444,0.06168836119762323,-0.2738157227836596,0.045507383301971446,0.14215685456930216,-0.05867663156645245,0.19362632826311002,0.23442772477917445,-0.06425812545856849,-0.480791714016326,-0.5177349430254846,-0.01161321756670408,0.17798454438300867,0.300262281920621,-0.07146842981177556,0.2897317903547047,-0.2782591573841959,0.23502125930001297,0.2388094814319534,0.023403088610759355,-0.26018168022064525
53,-0.10136427386447552,0.09754747196909028,0.2312612220508653,-0.032603265116153676,-0.05290903782951793,0.11334368783936033,0.03857988927164369,-0.25597303560183005,-0.09292745176456213,0.11994281043200172,-0.1577310571882205,0.4732350172095455,0.2509101176591648,-0.1966997843661992,-0.39932448251335084,-0.40955838720206433,-0.139370639255651,0.1811996265281273,0.20480822136959864,-0.13813668952823266,0.21254315369418741,-0.12848106132446122,0.15888068374308884,0.17616779340337688,-0.00029848921598251213,-0.15304204039934924
54,-0.061300002264655915,-0.06263534271199765,0.15109116834990247,-0.010885210610121786,-0.08723598921068042,-0.04548174070577573,0.1329349149706095,-0.20331678872951714,0.022884956902154502,-0.030133531853924866,0.1315361326663299,-0.04734169095960701,0.11154794419050085,0.09336882686943518,-0.3100226692957435,-0.46273758750403177,-0.1263615360787293,-0.028105472762542542,0.35098801706819005,0.017517867860477904,0.21689419586983594,-0.14333395655270195,0.1945418258137186,0.24967011893639818,0.09999806833834501,-0.1540825185958685
