,0
118,0.25160741690494715
119,0.26022623124715005
120,0.2394653382083446
121,0.25902699977984744
122,0.24408528786396733
123,0.23349095932729202
124,0.27078779753492516
125,0.21750996967211383
126,0.2522372982450451
127,0.19452708146409003
128,0.28326494189993473
129,0.28347319959661305
130,0.20504887851311698
131,0.3077979775599438
132,0.19557780553100257
133,0.25055708977814445
134,0.2668707195556956
135,0.2607226171539148
136,0.2521489085126064
137,0.2650076156397589
138,0.28632973615778706
139,0.2918676440783184
140,0.21518779063901558
141,0.2463868676128482
142,0.20388417564003727
143,0.19161715394833395
144,0.2640340091099161
145,0.310526796244936
146,0.2584194150496213
147,0.28104994554240853
148,0.21769978688736233
149,0.24559901232937154
150,0.27358667217228344
151,0.22160948592429625
152,0.2755355592038008
153,0.24986686798067012
154,0.2614165793247856
155,0.2754372579956178
156,0.20777662590479878
157,0.22123843301449145
158,0.22062132889540714
159,0.2650878778261877
160,0.24145427861002056
161,0.2697782305073909
162,0.23818659961741911
163,0.2811756012530268
164,0.20111560631327666
165,0.2695400834851305
166,0.20556584505537615
167,0.20976137790615879
168,0.27592897744951
169,0.23763260829484387
170,0.23857524466343244
171,0.252227411711013
172,0.2502530864871133
173,0.23456436535465822
174,0.26833247670735905
175,0.25456160721402515
176,0.27106185126849786
177,0.193088685666096
178,0.24035726171944605
179,0.26162883205023757
180,0.2565625815373165
181,0.26948812237346537
182,0.2248949428494039
183,0.2699626624279623
184,0.246805237038702
185,0.2200238745247423
186,0.2183777469865976
187,0.2789000392982668
188,0.2598452883115123
189,0.23387544409814076
190,0.23675197217536226
191,0.2561964785159612
192,0.24412153116775914
193,0.26934761889757325
194,0.27057271543614125
195,0.2645781597208656
196,0.22998339209489674
197,0.2764434008354661
198,0.20227094336597207
199,0.2806425194351769
200,0.2570062793275053
201,0.2645525390103462
202,0.29301782574101537
203,0.2581309090568359
204,0.28166236947502993
205,0.25122629678233305
206,0.2939927569874949
207,0.30004793677179054
208,0.2137961441592482
209,0.22492919058606162
210,0.22858990148356323
211,0.2507346741591694
212,0.21281859080024013
213,0.2541896111863006
214,0.21864455296983265
215,0.2203989017170308
216,0.30871983181837653
217,0.1926388597413609
218,0.24181410481389914
219,0.2543929435348951
220,0.24184390743804637
221,0.24116626811949887
222,0.24116626811949887
223,0.24232847038875963
224,0.23946223413202378
225,0.32914501298715554
226,0.336232346566277
227,0.23398509948113494
228,0.27073206270557787
229,0.27619343186462564
230,0.2842900089105664
231,0.27233579505188976
232,0.18837902801082046
233,0.32227151276641625
234,0.2371569567203575
235,0.23869074238726756
236,0.24483714240622861
237,0.24940467248485823
238,0.20926426186271416
239,0.2546011299115378
240,0.2683406383272864
241,0.24732441597061514
242,0.2689285606615477
243,0.24978743275151696
244,0.2550065554778722
245,0.27133432471259045
246,0.30222424454277697
247,0.24866052238040418
248,0.2274702483072381
249,0.2530333397439104
250,0.2582687856046167
251,0.2678539286080838
252,0.27257663485326655
253,0.25606232916331007
254,0.2304743768255295
255,0.22947717815415022
256,0.28749348532176394
257,0.26108835418906395
258,0.2691826219187832
259,0.24792970966833255
260,0.19709934892817652
261,0.2123893268990971
262,0.25659300587681555
263,0.25313996050485105
264,0.24898531565369708
265,0.22966917327316763
266,0.23178435203501183
267,0.2712303262504243
268,0.2850189291517366
269,0.27803069950627013
270,0.2920267754362167
271,0.2829804873527559
272,0.29249586952929063
273,0.2551799576981613
274,0.2820912687710771
275,0.2182525303027763
276,0.27455188718857754
277,0.23877774993028647
278,0.22683674543177132
279,0.24531127663960922
280,0.21778694630489337
281,0.20905008337218442
282,0.2814294060780171
283,0.2350660207950664
284,0.2452437252874571
285,0.23140225755821595
286,0.23813860491693475
287,0.228441048032483
288,0.2770602444671643
289,0.26849215152932465
290,0.20913546676664746
291,0.22669125753302494
292,0.24084368968887102
293,0.2706899257371187
294,0.23932156572069804
295,0.25226452701596314
296,0.2721056651798298
297,0.2318331935460801
298,0.23441215330116816
299,0.2440829782833842
300,0.20641522801390907
301,0.27493448454078234
302,0.22203123015882625
303,0.25920033463452213
304,0.22636040523715342
305,0.23409945201566826
306,0.23440959720578797
307,0.25251269470186916
308,0.2373109945350549
309,0.26619843496231854
310,0.2443028352349499
311,0.2510925187518352
312,0.2448959667843159
313,0.250662811965578
314,0.21071242117775607
315,0.29106024662875063
316,0.3343862890598707
317,0.16646995293153105
318,0.24445800688401845
319,0.28342517430234143
320,0.26611423527031547
321,0.23261043936174935
322,0.21699854139375913
323,0.27993995767473734
324,0.2429921058811748
325,0.22974738628498512
326,0.2049794667485436
327,0.26793174768495504
328,0.2118050198687387
329,0.19993309967274178
330,0.23161295706925322
331,0.23307520055910058
332,0.24999261272190149
333,0.25904640294216014
334,0.32708062275879957
335,0.22103246723958417
336,0.2531889233251822
337,0.2157701162110106
338,0.23789368080813814
339,0.23306490169026084
340,0.23425606935178805
341,0.22252704337379878
342,0.2297736055520823
343,0.18444097592598033
344,0.23920574598399955
345,0.21610859158791862
346,0.2534856754856826
347,0.24607977476143264
348,0.2808495736325841
349,0.2061291591967274
350,0.2691829251625291
351,0.21995631463484394
352,0.25594766440210837
353,0.22216230427582637
354,0.22414570691639185
355,0.22191738339723108
356,0.17479516354484623
357,0.17737913981696643
358,0.28864651585640533
359,0.19027096854719674
360,0.2935945196622927
361,0.24073845899644764
362,0.2630671506748159
363,0.24072700285907253
364,0.24975170227732613
365,0.24398333507394618
366,0.25513154457631243
367,0.2706661726957492
368,0.21915428314990298
369,0.21157482638131897
370,0.2592397116113087
371,0.2856157340643223
372,0.2724963965049562
373,0.2137841439304086
374,0.2790059732232001
375,0.2561874633316819
376,0.2750617023860675
377,0.22083489467628012
378,0.211989788012767
379,0.23682456415012482
380,0.2627583493948602
381,0.24970341233299412
382,0.243712311185785
383,0.22932095813604694
384,0.28784086006055704
385,0.22039486887077453
386,0.23521518977420133
387,0.24021547983067143
388,0.27273022321450974
389,0.22870441241588735
390,0.2544814691175593
391,0.19079219407289955
392,0.2955982365204799
393,0.25295008801812674
394,0.24471502247301102
395,0.265154065008334
396,0.2485069676480269
397,0.26201483239221607
398,0.23962559627809193
399,0.23962559627809193
400,0.24883852194024683
401,0.25582349876640553
402,0.28549775156288193
403,0.2869941746190891
404,0.25692414353803605
405,0.24058635157242494
406,0.22572732808238327
407,0.2474586331409655
408,0.2561636255823626
409,0.24939480137197503
410,0.22661877043035822
411,0.24347759629762042
412,0.24423974469231857
413,0.24910751201430115
414,0.26640788622531847
415,0.24206084654926086
416,0.272517310847324
417,0.221994876570885
418,0.28365543776989866
419,0.2414306822850326
420,0.2543754271407086
421,0.2203852097606724
422,0.2654588241508132
423,0.2382305457214914
424,0.21631487585244047
425,0.2376508461319407
426,0.2657051749245504
427,0.20954108616117598
428,0.3025223177209343
429,0.2774311689821348
430,0.24005073821591988
431,0.27993681608694776
432,0.27085399509877306
433,0.24756534696743007
434,0.282834368385666
435,0.2575682645835562
436,0.2486774552912101
437,0.20026283066000536
438,0.2503824163004206
439,0.21577579818174653
440,0.3248317176492731
441,0.22926148451533557
442,0.22926148451533557
443,0.2506757893715931
444,0.197367554545461
445,0.2659954632515388
446,0.23272833749404848
447,0.24445971168075506
448,0.241650580909698
449,0.24300478144208348
450,0.24300478144208348
451,0.2425146161572289
452,0.2359866386974095
453,0.23684272102548543
454,0.2565259401336578
455,0.2235246123860291
456,0.24583743260461077
457,0.22635050154227088
458,0.2638896169114544
459,0.2781194348661569
460,0.2431459272852742
461,0.2431459272852742
462,0.24019488215745424
463,0.25192891794841327
464,0.20441069833544628
465,0.26278142670126986
466,0.22602174978446352
467,0.25070217169258185
468,0.31216738979235453
469,0.25213779555350424
470,0.2660216012617007
471,0.29712506429688745
472,0.25103362755142805
473,0.25920240649259724
474,0.23353864954433504
475,0.24059967789228742
476,0.26589972961321257
477,0.282181213162935
478,0.23872119223612837
479,0.23876342653362995
480,0.2772058604068759
481,0.20275145813559806
482,0.2573589074872382
483,0.26762611026212574
484,0.23882207970850738
485,0.273109455456073
486,0.25477358502742514
487,0.27020330736856357
488,0.26569893435052044
489,0.257229828547496
490,0.25499601803176075
491,0.25042685027152284
492,0.2314890214565016
493,0.20204228523653214
494,0.3076505635602959
495,0.20308030022594994
496,0.20308030022594994
497,0.2756434440179239
498,0.19106509376460915
499,0.2383176831687248
500,0.2856462414282878
501,0.24776115960698228
502,0.22846455618632044
503,0.23092995738619918
504,0.22980609620058215
505,0.27189069078211864
506,0.24513295259491694
507,0.2632591387885307
508,0.33387089468143344
509,0.23132499581961713
510,0.2165944604755997
511,0.2253663269985048
512,0.23265727351077164
513,0.26085928206311804
514,0.26624848689036157
515,0.21326212260777952
516,0.2452985930337093
517,0.24787229715619438
518,0.2392997265125332
519,0.27323815083724323
520,0.22563851717479838
521,0.21536194726928598
522,0.2628446359096972
523,0.2054259926986945
524,0.31472213807137955
525,0.25036374080345586
526,0.28602156728988565
527,0.2600714938809965
528,0.23843819347680598
529,0.24194491604308804
530,0.3237740284995425
531,0.211895065458513
532,0.3269469644162194
533,0.234718728804785
534,0.28190735656286625
535,0.22810655459803084
536,0.28032053083565084
537,0.22006278017559494
538,0.27199420037731586
539,0.23204066990999517
540,0.24961108611577248
541,0.252802408509971
542,0.2529132250972028
543,0.2544137680282147
544,0.2612276025829435
545,0.20661233657381145
546,0.26247089657193695
547,0.1908105145203539
548,0.26313497205715736
549,0.1994893112370965
550,0.29980841998648755
551,0.28238618745465416
552,0.21563240200380723
553,0.2802103868551935
554,0.2613911597348491
555,0.23426141271170378
556,0.22503491529347255
557,0.2892894849145569
558,0.1992362376436479
559,0.2010905089147724
560,0.3081298996495065
561,0.24361509187627434
562,0.20539414111434337
563,0.26523869890645
564,0.2318518267770156
565,0.18384795058471332
566,0.20431783423431843
567,0.2031858048918749
568,0.2642182363720368
569,0.24273404169250115
570,0.2140127917755662
571,0.2607198395805895
572,0.21920905102355226
573,0.24106208946115568
574,0.20501668313045357
575,0.23010596683808715
576,0.26624297473739034
577,0.27797903674079183
578,0.2659808489317899
579,0.2509576094595471
580,0.3016485963932928
581,0.2946584389706116
582,0.28069590612977907
583,0.2674205964040948
584,0.27774219316723364
585,0.24115550163805421
586,0.26496172768127646
587,0.2511298829827717
588,0.26804494272504936
589,0.25087991566919754
590,0.2502315708634365
591,0.25055115280413887
592,0.25251668032986774
593,0.20598035829172995
594,0.2747574239095744
595,0.25204260325079575
596,0.19871462818303698
597,0.28981268860074094
598,0.23394533931267145
599,0.2843264160275994
600,0.25875790851116903
601,0.31599024816761584
602,0.23054757784312283
603,0.2533037868863991
604,0.27214780076871237
605,0.24044592341222587
606,0.22524163008556658
607,0.25439153250001595
608,0.2288531761654941
609,0.22782135289870065
610,0.23556499879552248
611,0.28981511549850375
612,0.2607232468979162
613,0.2623630324856005
614,0.28100627013346635
615,0.2489009233321695
616,0.25525163765364284
617,0.2583595998001686
618,0.26819968966821583
619,0.3053254592491436
620,0.1818203847124197
621,0.2704508800414231
622,0.25430359033551264
623,0.27025757307673526
624,0.2239433907553488
625,0.2618007444913095
626,0.25860997252320134
627,0.2279002014625117
628,0.29250629292234365
629,0.2124460358247832
630,0.24632639596604736
631,0.21270236348060786
632,0.22646019702454648
633,0.21466788126783976
634,0.2788943908399245
635,0.25557469935317967
636,0.23456457734676284
637,0.2462374403142909
638,0.24775928463344932
639,0.2646908870234152
640,0.2380873753582815
641,0.24430670745649902
642,0.2542914666687566
643,0.2531774219176248
644,0.2371157211829194
645,0.1982010948837027
646,0.19149508636525656
647,0.23530606772896287
648,0.2559075598905847
649,0.28491376471853147
650,0.2329951251100113
651,0.2713598874534342
652,0.25483919849339803
653,0.2562509044020976
654,0.2243221257993083
655,0.22342683122039003
656,0.22909653800508198
657,0.21829470132596157
658,0.22454121305647484
659,0.25731502855598165
660,0.27400145731926134
661,0.2331495657800672
662,0.21291258900501883
663,0.2633183274279917
664,0.28614732965596884
665,0.21733141623705807
666,0.2534721514690888
667,0.2272939430699229
668,0.2627732106673513
669,0.30904964177906097
670,0.24046104318747588
671,0.2899094157683508
672,0.21111093689935148
673,0.24490894102713984
674,0.19765476747331293
675,0.23716420517549147
676,0.22221860972320323
677,0.23535295712741
678,0.24445557180549685
679,0.24691725116681923
680,0.26496624575082073
681,0.25416523085614423
682,0.24212862479503236
683,0.26336974268545765
684,0.24641808914222885
685,0.2629527720345612
686,0.2052674032472408
687,0.2519951993430794
688,0.23761140354220445
689,0.24808381661618958
690,0.2768367023330815
691,0.23665538143929377
692,0.2588988163907137
693,0.26470366714840177
694,0.25137885486513983
695,0.25699566871480833
696,0.2753573955958523
697,0.20456559041060546
698,0.2373687622552504
699,0.23932679965696863
700,0.2877262361275665
701,0.30938233136189014
702,0.2957515923798686
703,0.2521663054240046
704,0.24483650416097857
705,0.23745383526669492
706,0.2820610556356376
707,0.21212307941407854
708,0.2611033302715959
709,0.1965086586810686
710,0.23594357863946536
711,0.2402011579745277
712,0.24682389373362404
713,0.2500546430529377
714,0.2550737349000403
715,0.20922090694164514
716,0.2573065534833406
717,0.28939230242745556
718,0.2168159631475483
719,0.2168159631475483
720,0.23441283152190326
721,0.25933421343975627
722,0.26297671506209974
723,0.2626693673815051
724,0.2715310546132226
725,0.24958472746751587
726,0.26238298822683004
727,0.23450254552213018
728,0.24447846951961427
729,0.21364407387943893
730,0.28665417861817466
731,0.19683544298006506
732,0.3149156334762871
733,0.26515958458278144
734,0.2579752972618155
735,0.21055625975738465
736,0.20246862848603253
737,0.2501454059398911
738,0.18424807510313188
739,0.18505245495845155
740,0.2614149286218919
741,0.2255447130849019
742,0.2645895027067969
743,0.23501525085077773
744,0.24318291380653873
745,0.19664832854620237
746,0.2877507025325367
747,0.20807331300179083
748,0.26374248054561295
749,0.2648580874639422
750,0.26291806489451935
751,0.2527160872111642
752,0.2339116143673873
753,0.20941700544588412
754,0.279118937716514
755,0.24270325117769295
756,0.25255695954939505
757,0.23981872548671626
758,0.2531333573179701
759,0.2503266777498334
760,0.2764101433021732
761,0.22102623325045184
762,0.25219284224463656
763,0.2507701233533203
764,0.2529905444130054
765,0.2583740334852914
766,0.22680403673327632
767,0.22562650207807253
768,0.25159418385140014
769,0.2452356898412205
770,0.2577477486242621
771,0.24643594854221312
772,0.27071588129541
773,0.2079845388022589
774,0.24674843102727095
775,0.2708837582077481
776,0.24635129598461683
777,0.2823563848383376
778,0.20833621765783775
779,0.2512078450239266
780,0.2178933659492913
781,0.2948189460006921
782,0.1564080487338206
783,0.2996158039944836
784,0.21320364578267254
785,0.26984077621940405
786,0.2557405286996692
787,0.27094116908831883
788,0.24140299575639856
789,0.27444289008926104
790,0.23755077359863544
791,0.22792874070456984
792,0.27449644171101606
793,0.1938527692962262
794,0.236557105711695
795,0.24984498348626932
796,0.24352799729886354
797,0.2456160464607613
798,0.2611085791900415
799,0.2828167522501727
800,0.22036587670622143
801,0.2773983347782228
802,0.20859368288746016
803,0.24053693517860159
804,0.25757023401612716
805,0.2102302014861652
806,0.27919709118688496
807,0.26578912039239677
808,0.2612644215256066
809,0.24641342451922243
810,0.2168800157825587
811,0.26257790963914623
812,0.27224181301311934
813,0.25879221015374265
814,0.2354028082246329
815,0.2622030166176075
816,0.24002078787080025
817,0.2688662481593867
818,0.271290051555042
819,0.19723695341687428
820,0.2748271422416674
821,0.21723362751268133
822,0.199733082875944
823,0.24424099925281237
824,0.23190500152902843
825,0.2024099344734324
826,0.18487936886794756
827,0.2649474669323752
828,0.2288549767020338
829,0.21229202270140204
830,0.2899854840083302
831,0.2521067346330779
832,0.2879818690240125
833,0.2202543417406252
834,0.2654571540819308
835,0.22912751848043944
836,0.21460317805352727
837,0.2889292485930099
838,0.23907183526972617
839,0.2051639873753422
840,0.21828707437242384
841,0.3138351386699574
842,0.22990532078465606
843,0.2302028928426279
844,0.20758241681622153
845,0.28722194562539954
846,0.2735689493214114
847,0.2553331717872054
848,0.24626326158387019
849,0.24316702842819993
850,0.29253244930476585
851,0.27310877521867444
852,0.1911463954307427
853,0.24320467617060257
854,0.256336521015182
855,0.2631275006718043
856,0.2631275006718043
857,0.2714591152085553
858,0.2557369752676404
859,0.20821033063333239
860,0.2598936871939959
861,0.2211024982874884
862,0.30561598137400064
863,0.21216571234626255
864,0.27550657074040513
865,0.25548932877735425
866,0.2543953568196949
867,0.23048195146651124
868,0.28729767930478434
869,0.20030789481720254
870,0.25194932447036267
871,0.24285186719711294
872,0.28393169662107237
873,0.26795344339178034
874,0.2600027673936118
875,0.2573388333397312
876,0.26675052943169175
877,0.25598174983697425
878,0.24946423074729868
879,0.26267238911421115
880,0.22740627722980714
881,0.2742794014426633
882,0.2525010080276294
883,0.2940119917344917
884,0.23736928563740273
885,0.2559948157524778
886,0.25642420341029026
887,0.2871802205063944
888,0.25591571050222894
889,0.2630950597334564
890,0.22489510349770742
891,0.2575152401456608
892,0.21228184005043407
893,0.2720679446195348
894,0.20118721936402306
895,0.25618158345280784
896,0.21012395669380463
897,0.29779182053627995
898,0.2745256897466334
899,0.24118556491711818
900,0.239513457834037
901,0.22443723869313384
902,0.23944316914075753
903,0.24601031077952776
904,0.23054939881955547
905,0.24482898171384676
906,0.24949996085170761
907,0.21709780925368097
908,0.26913668868967694
909,0.20059635078179963
910,0.23321196138124933
911,0.23620318676713173
912,0.2653368804961264
913,0.23583496973896884
914,0.29602228237009126
915,0.24320858100891957
916,0.2384216437894623
917,0.2680807837256555
918,0.24689388293148942
919,0.22936540079246967
920,0.25795708732123723
921,0.24649009504990005
922,0.2849677111243274
923,0.2599152811572113
924,0.23830228525434982
925,0.2727537163671039
926,0.2701007159237698
927,0.24414383602074555
928,0.25203295406178616
929,0.2431372508794273
930,0.26108118758336707
931,0.245886795320585
932,0.2833205339079695
933,0.1983020274632371
934,0.2945104636033564
935,0.17708940152642755
936,0.293015018094783
937,0.25943851113894006
938,0.25116528190147164
939,0.2902445808520595
940,0.2902445808520595
941,0.2523307760979288
942,0.2694614585950039
943,0.20408226428596501
944,0.23918204731723186
945,0.24784136860180847
946,0.22746526362813677
947,0.2875334682179827
948,0.23378720700452177
949,0.2558740594867998
950,0.2537496254869967
951,0.25840927677854386
952,0.2465542450119867
953,0.2235920888364702
954,0.2481282747029303
955,0.2841560599669893
956,0.2582037486081787
957,0.23818269091358024
958,0.27861175825726475
959,0.22651088002304093
960,0.2549680027794848
961,0.27596396983264354
962,0.22438856717826186
963,0.2075398438425386
964,0.23254994247290448
965,0.25447303142093186
966,0.23660526963303705
967,0.23999668626079357
968,0.24821944857506303
969,0.27117352973896247
970,0.24819753301441344
971,0.2403256747139298
972,0.2710218933679422
973,0.22511990641806115
974,0.24274440973223102
975,0.266937250870431
976,0.2665226115334247
977,0.2788097831513852
978,0.20369330997092022
979,0.2087423894470286
980,0.2790169027503308
981,0.2578766466987134
982,0.26277211941635187
983,0.25735490324386834
984,0.23433198945307485
985,0.27193693374921035
986,0.2599215363697329
987,0.2650374664479944
988,0.20548614141158392
989,0.29175279372874735
990,0.3210307527679588
991,0.2192947169588758
992,0.19074929250866338
993,0.19294158284053992
994,0.30339182873219434
995,0.27878541409003327
996,0.2684653129671253
997,0.2221012977817486
998,0.23379257153321864
999,0.2856077804783478
