,Arsenal,Aston Villa,Bournemouth,Brentford,Brighton,Burnley,Cardiff,Chelsea,Crystal Palace,Everton,Fulham,Huddersfield,Leeds,Leicester,Liverpool,Man City,Man United,Newcastle,Norwich,Sheffield United,Southampton,Tottenham,Watford,West Brom,West Ham,Wolves
0,0.3536928696281053,0.035367205210164274,0.0539895150627111,0.17397366938282494,-0.15435848898508467,-0.22950398534512997,-0.573120150370679,0.4243352790953784,0.07014417800415257,0.08969585572804775,-0.4297952315239746,-1.1943324698906879,0.08729939699967493,0.4192197786748928,0.5546319520149243,0.8629037221202442,0.45970847582292906,0.016590425878470233,-0.5665999657386522,-0.5762819878149914,0.08296799724284903,0.18488450327147443,-0.030439235931462624,-0.28092489451666247,0.2180371745392331,-0.05208558855875195
1,0.25129029052852986,0.06679989523629541,-0.04028346052173712,-0.22032093900543714,-0.12660928777522204,0.08502297327917625,-0.6830122153622866,0.35463263355372604,-0.06964026136797521,0.15042380104897557,-0.594440419816332,-0.6597787790472607,0.08685534436681099,0.4015040735375074,0.5962265091484127,0.8071287722396894,0.3263785637723179,-0.015342568299294257,-0.6556114526704777,-0.26279627550338497,0.04823816434086102,0.37515440433927116,-0.17621318105883538,-0.3892044606803258,0.33933284818092047,0.004265027536075272
2,0.40979334645598825,0.19252420587220154,-0.15298192037394837,0.16084108131092364,-0.15558229802845924,-0.1933927310804137,-0.5305247867641997,0.3049665936474566,0.12980814964348578,0.022418494490413332,-0.36984448645526746,-1.1791706539689544,0.21130258496620197,0.3540743604321878,0.5650184086526545,0.7770664571879272,0.2865394832163207,0.08387034070105368,-0.5772594400124966,-0.5714438326176973,0.10823222918087377,0.4038072853700528,-0.11323193167885506,-0.31839553282084876,0.22110952084669697,-0.06954492817329802
3,0.3624076961764055,0.20757881403885695,-0.054590775326754645,-0.23044780270454696,-0.14399471546047277,0.057731542063170986,-0.46800755245886305,0.3245750720597964,-0.09079828112406442,0.012519391681859532,-0.5178414996605397,-0.8015938667757754,0.11827742940493402,0.40336070911454375,0.5254655966870311,0.7196853291654244,0.4563162808275657,0.02631799650093923,-0.50440672878177,-0.3495247436292205,0.133805239473071,0.3054203943345921,-0.36775818049640213,-0.4210999153698384,0.23376298869786982,0.06283958156218765
4,0.16837055710736215,0.011197260619304733,0.009113477137940487,0.15474166293373953,-0.22158789396291462,-0.3003788383837792,-0.6825538660513274,0.43812303713200246,0.04728627493903361,0.07147999017318774,-0.5239470337836766,-0.7004538133781895,0.20041145330666243,0.33520340790726905,0.722539475319084,0.728494114570731,0.31935919505517746,-0.03349443780178442,-0.7773734353452,-0.49339020906112047,0.03279584087318024,0.47509774696243523,0.01716721855081875,-0.11098136583509059,0.24721254538303572,-0.13443236436788197
5,0.21161657716615945,0.13967549549233343,-0.10794302020470718,0.05918447381315549,-0.30357108786359427,-0.30759474930841213,-0.568871248347047,0.467062899797916,0.04651730837275858,0.025781673404867603,-0.48719222632148385,-0.6475944389627918,0.19817390109842808,0.35358126614439617,0.6876176047158445,0.7374877856648699,0.3391214620789399,-0.07029742825944467,-0.7971043884972169,-0.48093019627347433,0.07751945863477915,0.47755272379056746,-0.14440105811518422,-0.086782592652477,0.24818894235697353,-0.0667991377261558
6,0.33631394727618424,0.0048523952899559575,-0.11280310331091903,0.03481368776032512,-0.3181530768087038,-0.2195933325124934,-0.466676696283103,0.4244675729549014,-0.017874928330551376,0.12301708065407088,-0.3561178102529082,-0.7897224608050812,0.07593772746447149,0.4433155634723233,0.5816497873431186,0.7829255801990165,0.3555714659693179,-0.009683589399076598,-0.7824115280268176,-0.3264979011996298,0.04755299711189362,0.3806205431846026,-0.11783325772895648,-0.30235571857197796,0.20653754312932132,0.022147511420715332
7,0.2564317814837742,0.20235238488286778,0.037180216986183554,-0.21048438627328936,-0.14634379088149946,0.024064791591565424,-0.3570962029286527,0.3365618661610459,0.0013019070122923249,-0.045471827209427676,-0.4815111159460604,-0.8468133658714788,0.1705084128207308,0.29143533109411707,0.7003690931870454,0.6829657182756212,0.4014639995511819,-0.04672567393371989,-0.6291787243033867,-0.47380819200209373,0.08335203471272157,0.366666280941228,-0.13312590809182928,-0.30410535079351475,0.21957323947355195,-0.09956251993897498
8,0.1631422918927266,0.0001013385448695725,-0.060007268585323514,0.15115236457012168,-0.18644937287208938,-0.2726007901487639,-0.7687089839883634,0.375391734379263,0.03408824069165933,0.1145361718056093,-0.4867511121354864,-0.653010724332848,0.11773584607680916,0.47659595588639236,0.5141856011509959,0.7607217496634099,0.38369277792748374,0.006038639963011488,-0.5155423591663757,-0.4689007828805012,0.08456147999522146,0.3640914259076661,-0.14729309119220726,-0.3252028931268449,0.28897239721384205,0.049459362759723624
9,0.37485709854251525,0.17490761315947143,0.11169595957320022,-0.1001986989243262,-0.0907466108170078,-0.0756027449362735,-0.3728054225090605,0.36556097677672317,-0.009493289863121507,-0.043887724047249194,-0.2454335810092847,-1.0312264430772182,0.14573791267914854,0.2534631984135329,0.6927388644261967,0.6893615116111291,0.34865078553302153,-0.012777993388162101,-0.6713360502356127,-0.4899564504504021,0.015540841744457162,0.38749604646977565,-0.1068868693099051,-0.33833261006252197,0.1610502784212915,-0.13237659872031832
